file,line,tokens,original_text,display_text_fr
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1423,B9_LIVE_CHAIN_TECHNICAL_RISKS_V0,"""file"": ""outputs\\b9_live_chain_orchestrator_dry_run_v0_git_validation\\B9_LIVE_CHAIN_TECHNICAL_RISKS_V0.csv"",","""file"": ""outputs\\b9_live_chain_orchestrator_dry_run_v0_git_validation\\Traduction à ajouter : B9_LIVE_CHAIN_TECHNICAL_RISKS_V0 (B9_LIVE_CHAIN_TECHNICAL_RISKS_V0).csv"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1428,B9_TELEGRAM_MANUAL_APPROVAL_BLOCKERS_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_BLOCKERS_V0.csv"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Traduction à ajouter : B9_TELEGRAM_MANUAL_APPROVAL_BLOCKERS_V0 (B9_TELEGRAM_MANUAL_APPROVAL_BLOCKERS_V0).csv"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1433,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_MANIFEST,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_MANIFEST.json"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Traduction à ajouter : B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_MANIFEST (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_MANIFEST).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1438,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0.json"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Candidat d'approbation manuelle Telegram (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1443,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0.json"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Candidat d'approbation manuelle Telegram (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1448,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0.json"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Candidat d'approbation manuelle Telegram (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1453,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0.json"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Candidat d'approbation manuelle Telegram (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1458,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0.json"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Candidat d'approbation manuelle Telegram (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1463,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0.json"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Candidat d'approbation manuelle Telegram (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1468,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0.json"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Candidat d'approbation manuelle Telegram (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1473,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0.json"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Candidat d'approbation manuelle Telegram (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1478,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0.json"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Candidat d'approbation manuelle Telegram (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1483,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0.json"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Candidat d'approbation manuelle Telegram (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1488,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0.json"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Candidat d'approbation manuelle Telegram (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1493,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0.json"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Candidat d'approbation manuelle Telegram (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1498,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0.json"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Candidat d'approbation manuelle Telegram (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1503,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0.json"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Candidat d'approbation manuelle Telegram (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1508,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0.json"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Candidat d'approbation manuelle Telegram (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1513,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0.json"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Candidat d'approbation manuelle Telegram (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1518,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0.md"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Candidat d'approbation manuelle Telegram (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0).md"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1523,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0.md"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Candidat d'approbation manuelle Telegram (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0).md"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1528,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0.md"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Candidat d'approbation manuelle Telegram (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0).md"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1533,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0.md"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Candidat d'approbation manuelle Telegram (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0).md"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1538,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0.md"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Candidat d'approbation manuelle Telegram (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0).md"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1543,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0.md"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Candidat d'approbation manuelle Telegram (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_V0).md"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1548,B9_TELEGRAM_MANUAL_APPROVAL_CHECKLIST_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CHECKLIST_V0.csv"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Traduction à ajouter : B9_TELEGRAM_MANUAL_APPROVAL_CHECKLIST_V0 (B9_TELEGRAM_MANUAL_APPROVAL_CHECKLIST_V0).csv"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1553,B9_TELEGRAM_MANUAL_APPROVAL_CHECKLIST_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CHECKLIST_V0.csv"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Traduction à ajouter : B9_TELEGRAM_MANUAL_APPROVAL_CHECKLIST_V0 (B9_TELEGRAM_MANUAL_APPROVAL_CHECKLIST_V0).csv"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1558,B9_TELEGRAM_MANUAL_APPROVAL_CHECKLIST_V0,"""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\B9_TELEGRAM_MANUAL_APPROVAL_CHECKLIST_V0.csv"",","""file"": ""outputs\\b9_telegram_manual_approval_candidate_v0_install_validation\\Traduction à ajouter : B9_TELEGRAM_MANUAL_APPROVAL_CHECKLIST_V0 (B9_TELEGRAM_MANUAL_APPROVAL_CHECKLIST_V0).csv"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1565,B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0,"""file"": ""outputs\\b9_french_display_state_hardening_v0\\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv"",","""file"": ""outputs\\b9_french_display_state_hardening_v0\\Traduction à ajouter : B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0 (B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0).csv"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1568,B9_B6_AUTO_REALIGNMENT_V0,"""B9_B6_AUTO_REALIGNMENT_V0""","""Réalignement automatique B9 vers B6 (B9_B6_AUTO_REALIGNMENT_V0)"""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1570,B9_B6_AUTO_REALIGNMENT_V0,"""original_text"": ""B9_B6_AUTO_REALIGNMENT_V0,Réalignement automatique B9 vers B6,Alignement B9/B6,Brique attendue pour réaligner la scène B9 avec la mémoire comparative B6.,INFO,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True"",","""original_text"": ""Réalignement automatique B9 vers B6 (B9_B6_AUTO_REALIGNMENT_V0),Réalignement automatique B9 vers B6,Alignement B9/B6,Brique attendue pour réaligner la scène B9 avec la mémoire comparative B6.,INFO,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1571,B9_B6_AUTO_REALIGNMENT_V0,"""display_text_fr"": ""Réalignement automatique B9 vers B6 (B9_B6_AUTO_REALIGNMENT_V0),Réalignement automatique B9 vers B6,Alignement B9/B6,Brique attendue pour réaligner la scène B9 avec la mémoire comparative B6.,INFO,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True""","""display_text_fr"": ""Réalignement automatique B9 vers B6 (Réalignement automatique B9 vers B6 (B9_B6_AUTO_REALIGNMENT_V0)),Réalignement automatique B9 vers B6,Alignement B9/B6,Brique attendue pour réaligner la scène B9 avec la mémoire comparative B6.,INFO,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True"""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1574,B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0,"""file"": ""outputs\\b9_french_display_state_hardening_v0\\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv"",","""file"": ""outputs\\b9_french_display_state_hardening_v0\\Traduction à ajouter : B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0 (B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0).csv"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1577,B9_FRENCH_EVENT_DISPLAY_CONTRACT_V0,"""B9_FRENCH_EVENT_DISPLAY_CONTRACT_V0""","""Contrat d'affichage français (B9_FRENCH_EVENT_DISPLAY_CONTRACT_V0)"""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1579,B9_FRENCH_EVENT_DISPLAY_CONTRACT_V0,"""original_text"": ""B9_FRENCH_EVENT_DISPLAY_CONTRACT_V0,Contrat d'affichage français,Contrat français,Contrat de traduction français trader pour les états B9/B6.,INFO,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True"",","""original_text"": ""Contrat d'affichage français (B9_FRENCH_EVENT_DISPLAY_CONTRACT_V0),Contrat d'affichage français,Contrat français,Contrat de traduction français trader pour les états B9/B6.,INFO,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1580,B9_FRENCH_EVENT_DISPLAY_CONTRACT_V0,"""display_text_fr"": ""Contrat d'affichage français (B9_FRENCH_EVENT_DISPLAY_CONTRACT_V0),Contrat d'affichage français,Contrat français,Contrat de traduction français trader pour les états B9/B6.,INFO,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True""","""display_text_fr"": ""Contrat d'affichage français (Contrat d'affichage français (B9_FRENCH_EVENT_DISPLAY_CONTRACT_V0)),Contrat d'affichage français,Contrat français,Contrat de traduction français trader pour les états B9/B6.,INFO,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True"""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1583,B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0,"""file"": ""outputs\\b9_french_display_state_hardening_v0\\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv"",","""file"": ""outputs\\b9_french_display_state_hardening_v0\\Traduction à ajouter : B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0 (B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0).csv"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1586,B9_LATEST_SCENE_CANDIDATE_V0,"""B9_LATEST_SCENE_CANDIDATE_V0""","""Dernière scène candidate B9 (B9_LATEST_SCENE_CANDIDATE_V0)"""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1588,B9_LATEST_SCENE_CANDIDATE_V0,"""original_text"": ""B9_LATEST_SCENE_CANDIDATE_V0,Dernière scène candidate B9,Scène candidate,Fichier attendu contenant la dernière scène candidate B9.,INFO,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True"",","""original_text"": ""Dernière scène candidate B9 (B9_LATEST_SCENE_CANDIDATE_V0),Dernière scène candidate B9,Scène candidate,Fichier attendu contenant la dernière scène candidate B9.,INFO,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1589,B9_LATEST_SCENE_CANDIDATE_V0,"""display_text_fr"": ""Dernière scène candidate B9 (B9_LATEST_SCENE_CANDIDATE_V0),Dernière scène candidate B9,Scène candidate,Fichier attendu contenant la dernière scène candidate B9.,INFO,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True""","""display_text_fr"": ""Dernière scène candidate B9 (Dernière scène candidate B9 (B9_LATEST_SCENE_CANDIDATE_V0)),Dernière scène candidate B9,Scène candidate,Fichier attendu contenant la dernière scène candidate B9.,INFO,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True"""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1592,B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0,"""file"": ""outputs\\b9_french_display_state_hardening_v0\\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv"",","""file"": ""outputs\\b9_french_display_state_hardening_v0\\Traduction à ajouter : B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0 (B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0).csv"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1595,B9_LIVE_BRIEF_ONCE_V0,"""B9_LIVE_BRIEF_ONCE_V0""","""Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0)"""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1597,B9_LIVE_BRIEF_ONCE_V0,"""original_text"": ""B9_LIVE_BRIEF_ONCE_V0,Brief live unique B9,Brief live once,Fichier attendu contenant le brief live assemblé une fois.,INFO,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True"",","""original_text"": ""Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0),Brief live unique B9,Brief live once,Fichier attendu contenant le brief live assemblé une fois.,INFO,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1598,B9_LIVE_BRIEF_ONCE_V0,"""display_text_fr"": ""Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0),Brief live unique B9,Brief live once,Fichier attendu contenant le brief live assemblé une fois.,INFO,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True""","""display_text_fr"": ""Brief live unique B9 (Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0)),Brief live unique B9,Brief live once,Fichier attendu contenant le brief live assemblé une fois.,INFO,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True"""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1601,B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0,"""file"": ""outputs\\b9_french_display_state_hardening_v0\\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv"",","""file"": ""outputs\\b9_french_display_state_hardening_v0\\Traduction à ajouter : B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0 (B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0).csv"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1604,B9_LIVE_CHAIN_CONTRACT_BLOCKED_MISSING_INPUTS,"""B9_LIVE_CHAIN_CONTRACT_BLOCKED_MISSING_INPUTS""","""Contrat chaîne live bloqué : entrées manquantes (B9_LIVE_CHAIN_CONTRACT_BLOCKED_MISSING_INPUTS)"""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1606,B9_LIVE_CHAIN_CONTRACT_BLOCKED_MISSING_INPUTS,"""original_text"": ""B9_LIVE_CHAIN_CONTRACT_BLOCKED_MISSING_INPUTS,Contrat chaîne live bloqué : entrées manquantes,Contrat bloqué,Le validateur de chaîne live ne peut pas confirmer le contrat car une ou plusieurs entrées critiques manquent.,BLOCKER,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True"",","""original_text"": ""Contrat chaîne live bloqué : entrées manquantes (B9_LIVE_CHAIN_CONTRACT_BLOCKED_MISSING_INPUTS),Contrat chaîne live bloqué : entrées manquantes,Contrat bloqué,Le validateur de chaîne live ne peut pas confirmer le contrat car une ou plusieurs entrées critiques manquent.,BLOCKER,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1607,B9_LIVE_CHAIN_CONTRACT_BLOCKED_MISSING_INPUTS,"""display_text_fr"": ""Contrat chaîne live bloqué : entrées manquantes (B9_LIVE_CHAIN_CONTRACT_BLOCKED_MISSING_INPUTS),Contrat chaîne live bloqué : entrées manquantes,Contrat bloqué,Le validateur de chaîne live ne peut pas confirmer le contrat car une ou plusieurs entrées critiques manquent.,BLOCKER,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True""","""display_text_fr"": ""Contrat chaîne live bloqué : entrées manquantes (Contrat chaîne live bloqué : entrées manquantes (B9_LIVE_CHAIN_CONTRACT_BLOCKED_MISSING_INPUTS)),Contrat chaîne live bloqué : entrées manquantes,Contrat bloqué,Le validateur de chaîne live ne peut pas confirmer le contrat car une ou plusieurs entrées critiques manquent.,BLOCKER,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True"""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1610,B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0,"""file"": ""outputs\\b9_french_display_state_hardening_v0\\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv"",","""file"": ""outputs\\b9_french_display_state_hardening_v0\\Traduction à ajouter : B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0 (B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0).csv"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,1613,B9_LIVE_CHAIN_DRY_RUN_BLOCKED_MISSING_INPUTS,"""B9_LIVE_CHAIN_DRY_RUN_BLOCKED_MISSING_INPUTS""","""Chaîne live dry-run bloquée : entrées manquantes (B9_LIVE_CHAIN_DRY_RUN_BLOCKED_MISSING_INPUTS)"""
